Baths,Beds,Location,Square Meter,base_price,city,country,page,property_type,sub_div
3,,"Sarayat Al Maadi, Hay El Maadi, Cairo","1,050",64440,Cairo,Egypt,comm,Office Space,Hay El Maadi
7+,,"Sarayat Al Maadi, Hay El Maadi, Cairo","1,200",161400,Cairo,Egypt,comm,Villa,Hay El Maadi
5,,"Al Laselky St., El Laselky, New Maadi, Hay El Maadi, Cairo","3,050",225000,Cairo,Egypt,comm,Office Space,Hay El Maadi
5,,"Al Souq Al Togary St., Zahraa El Maadi, Hay El Maadi, Cairo",190,21700,Cairo,Egypt,comm,Office Space,Hay El Maadi
1,,"Palestine St., New Maadi, Hay El Maadi, Cairo","2,200",247786,Cairo,Egypt,comm,Office Space,Hay El Maadi
3,,"The Water Way, North Investors Area, New Cairo City, Cairo",185,150000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"South Teseen St., The 5th Settlement, New Cairo City, Cairo",235,110000,Cairo,Egypt,comm,Office Space,New Cairo City
2,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",55,23000,Cairo,Egypt,comm,Office Space,New Cairo City
3,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",50,20000,Cairo,Egypt,comm,Office Space,New Cairo City
4,,"Street 217, Degla, Hay El Maadi, Cairo",350,40000,Cairo,Egypt,comm,Office Space,Hay El Maadi
2,,"Street In Concord village, South Investors Area, New Cairo City, Cairo",60,35000,Cairo,Egypt,comm,Shop,New Cairo City
2,,"Ismail Mohamed St., Zamalek, Cairo","1,050",117000,Cairo,Egypt,comm,Office Space,Zamalek
5,,"Makram Ebeid St., 6th Zone, Nasr City, Cairo",400,85000,Cairo,Egypt,comm,Office Space,Nasr City
5,,"Sarayat Al Maadi, Hay El Maadi, Cairo",150,23000,Cairo,Egypt,comm,Office Space,Hay El Maadi
7+,,"Al Laselky St., El Laselky, New Maadi, Hay El Maadi, Cairo",600,115560,Cairo,Egypt,comm,Office Space,Hay El Maadi
,,"Sarayat Al Maadi, Hay El Maadi, Cairo","2,700",240000,Cairo,Egypt,comm,Whole Building,Hay El Maadi
1,,"Al Nasim St., Zamalek, Cairo",250,63000,Cairo,Egypt,comm,Shop,Zamalek
2,,"Al Laselky St., El Laselky, New Maadi, Hay El Maadi, Cairo",400,65000,Cairo,Egypt,comm,Office Space,Hay El Maadi
7+,,"Al Laselky St., El Laselky, New Maadi, Hay El Maadi, Cairo","6,000",900000,Cairo,Egypt,comm,Whole Building,Hay El Maadi
1,,"Midtown, South Investors Area, New Cairo City, Cairo",50,1600000,Cairo,Egypt,comm,Office Space,New Cairo City
7+,,"Al Laselky St., El Laselky, New Maadi, Hay El Maadi, Cairo",600,150000,Cairo,Egypt,comm,Whole Building,Hay El Maadi
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",550,432000,Cairo,Egypt,comm,Office Space,New Cairo City
7+,,"Sarayat Al Maadi, Hay El Maadi, Cairo","3,000",480000,Cairo,Egypt,comm,Whole Building,Hay El Maadi
1,,"Al Narges St., Zamalek, Cairo",240,61000,Cairo,Egypt,comm,Shop,Zamalek
4,,"Sarayat Al Maadi, Hay El Maadi, Cairo",600,115000,Cairo,Egypt,comm,Office Space,Hay El Maadi
3,,"Fifth Square, North Investors Area, New Cairo City, Cairo",240,15000,Cairo,Egypt,comm,Office Space,New Cairo City
2,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",600,570000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",85,35000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",40,4000,Cairo,Egypt,comm,Medical Facility,New Cairo City
2,,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",109,52000,Cairo,Egypt,comm,Office Space,New Cairo City
3,,"El Gezirah St., Zamalek, Cairo",280,46500,Cairo,Egypt,comm,Office Space,Zamalek
2,,"Mohamed Mazhar St., Zamalek, Cairo",200,80000,Cairo,Egypt,comm,Whole Building,Zamalek
2,,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",289,129000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Business Plus, North Teseen St., The 5th Settlement, New Cairo City, Cairo",43,19000,Cairo,Egypt,comm,Office Space,New Cairo City
4,,"Degla Square, Degla, Hay El Maadi, Cairo",900,55000,Cairo,Egypt,comm,Villa,Hay El Maadi
1,,"Cairo Business Plaza, North Teseen St., The 5th Settlement, New Cairo City, Cairo",190,120000,Cairo,Egypt,comm,Office Space,New Cairo City
2,,"The Water Way, North Investors Area, New Cairo City, Cairo",185,157000,Cairo,Egypt,comm,Office Space,New Cairo City
4,,"Ring Road, Ganoob El Acadimia, New Cairo City, Cairo",310,70000,Cairo,Egypt,comm,Office Space,New Cairo City
3,,"The Address East, 90 Street, The 5th Settlement, New Cairo City, Cairo",255,142000,Cairo,Egypt,comm,Office Space,New Cairo City
3,,"Ring Road, Ganoob El Acadimia, New Cairo City, Cairo",480,50000,Cairo,Egypt,comm,Office Space,New Cairo City
3,,"Business Plus, North Teseen St., The 5th Settlement, New Cairo City, Cairo",540,189000,Cairo,Egypt,comm,Office Space,New Cairo City
7+,,"Ring Road, Zahraa El Maadi, Hay El Maadi, Cairo","1,650",478500,Cairo,Egypt,comm,Office Space,Hay El Maadi
4,,"Sarayat Al Maadi, Hay El Maadi, Cairo",600,40000,Cairo,Egypt,comm,Office Space,Hay El Maadi
4,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo","1,750",600000,Cairo,Egypt,comm,Office Space,New Cairo City
4,,"Concord Plaza, South Investors Area, New Cairo City, Cairo",350,122500,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",80,35000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Cairo Business Plaza, North Teseen St., The 5th Settlement, New Cairo City, Cairo",48,18000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Ismail Mohamed St., Zamalek, Cairo",120,14000,Cairo,Egypt,comm,Office Space,Zamalek
2,,"Al Shouyfat, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",350,30000,Cairo,Egypt,comm,Office Space,New Cairo City
4,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",500,175000,Cairo,Egypt,comm,Full Floor,New Cairo City
2,,"American University Housing District, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",90,50000,Cairo,Egypt,comm,Office Space,New Cairo City
7+,,"Street 278, New Maadi, Hay El Maadi, Cairo",250,25000,Cairo,Egypt,comm,Office Space,Hay El Maadi
2,,"Ring Road, Zahraa El Maadi, Hay El Maadi, Cairo","1,000",190000,Cairo,Egypt,comm,Whole Building,Hay El Maadi
4,,"Business Plus, North Teseen St., The 5th Settlement, New Cairo City, Cairo",900,1000,Cairo,Egypt,comm,Office Space,New Cairo City
3,,"Business Plus, North Teseen St., The 5th Settlement, New Cairo City, Cairo","1,350",604000,Cairo,Egypt,comm,Office Space,New Cairo City
3,,"Street 215, Degla, Hay El Maadi, Cairo",180,30000,Cairo,Egypt,comm,Office Space,Hay El Maadi
2,,"Al Nasr St., El Laselky, New Maadi, Hay El Maadi, Cairo",420,84000,Cairo,Egypt,comm,Office Space,Hay El Maadi
2,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",50,20000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",235,105000,Cairo,Egypt,comm,Office Space,New Cairo City
4,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",750,240000,Cairo,Egypt,comm,Office Space,New Cairo City
3,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",140,70000,Cairo,Egypt,comm,Retail,New Cairo City
4,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",400,60000,Cairo,Egypt,comm,Office Space,New Cairo City
7+,,"Hayah Residence, North Teseen St., The 5th Settlement, New Cairo City, Cairo",700,440000,Cairo,Egypt,comm,Office Space,New Cairo City
,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo","1,900",727000,Cairo,Egypt,comm,Full Floor,New Cairo City
,,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",120,57000,Cairo,Egypt,comm,Office Space,New Cairo City
2,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",60,25000,Cairo,Egypt,comm,Office Space,New Cairo City
3,,"Sarayat Al Maadi, Hay El Maadi, Cairo",410,82000,Cairo,Egypt,comm,Office Space,Hay El Maadi
7,,"Layan Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",70,6300000,Cairo,Egypt,comm,Office Space,New Cairo City
2,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",350,157500,Cairo,Egypt,comm,Retail,New Cairo City
3,,"Al Shouyfat, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo","1,000",80000,Cairo,Egypt,comm,Office Space,New Cairo City
2,,"Sarayat Al Maadi, Hay El Maadi, Cairo",180,40000,Cairo,Egypt,comm,Office Space,Hay El Maadi
4,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",108,45000,Cairo,Egypt,comm,Office Space,New Cairo City
3,,"Al Shouyfat, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",250,15000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo","1,750",61200,Cairo,Egypt,comm,Bulk Rent Unit,New Cairo City
2,,"Downtown, Cairo",180,18000,Cairo,Egypt,comm,Office Space,Downtown
6,,"Cairo Business Plaza, North Teseen St., The 5th Settlement, New Cairo City, Cairo",45,16000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Sarayat Al Maadi, Hay El Maadi, Cairo",300,20000,Cairo,Egypt,comm,Office Space,Hay El Maadi
,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",558,321408,Cairo,Egypt,comm,Office Space,New Cairo City
,,"Midtown, South Investors Area, New Cairo City, Cairo",150,97000,Cairo,Egypt,comm,Show Room,New Cairo City
,,"Cairo Business Plaza, North Teseen St., The 5th Settlement, New Cairo City, Cairo",45,22500,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",144,86400,Cairo,Egypt,comm,Retail,New Cairo City
1,,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",60,20000,Cairo,Egypt,comm,Medical Facility,New Cairo City
1,,"Sun City Gardens, Ext North Inves Area, New Cairo City, Cairo","1,000",100000,Cairo,Egypt,comm,Shop,New Cairo City
7+,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo","6,000",1000,Cairo,Egypt,comm,Whole Building,New Cairo City
1,,"South Teseen St., The 5th Settlement, New Cairo City, Cairo",120,48000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"District 2, The 5th Settlement, New Cairo City, Cairo",93,28830,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"South Teseen St., The 5th Settlement, New Cairo City, Cairo",43,19000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",90,45000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",235,100000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",57,25000,Cairo,Egypt,comm,Office Space,New Cairo City
7+,,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",50,11000,Cairo,Egypt,comm,Medical Facility,New Cairo City
2,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",122,65000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",38,15000,Cairo,Egypt,comm,Office Space,New Cairo City
2,,"The Address East, 90 Street, The 5th Settlement, New Cairo City, Cairo",200,85000,Cairo,Egypt,comm,Shop,New Cairo City
7+,,"Al Horreya St., New Maadi, Hay El Maadi, Cairo",320,100000,Cairo,Egypt,comm,Shop,Hay El Maadi
2,,"Cairo Business Plaza, North Teseen St., The 5th Settlement, New Cairo City, Cairo",45,20000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",124,120000,Cairo,Egypt,comm,Shop,New Cairo City
,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",60,30000,Cairo,Egypt,comm,Shop,New Cairo City
1,,"Ismail Mohamed St., Zamalek, Cairo",160,15000,Cairo,Egypt,comm,Office Space,Zamalek
1,,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",600,270000,Cairo,Egypt,comm,Shop,New Cairo City
4,,"Business Plus, North Teseen St., The 5th Settlement, New Cairo City, Cairo",450,185000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",185,130000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"The Water Way, North Investors Area, New Cairo City, Cairo",137,125000,Cairo,Egypt,comm,Office Space,New Cairo City
2,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",103,55000,Cairo,Egypt,comm,Office Space,New Cairo City
7+,,"Midtown, South Investors Area, New Cairo City, Cairo",150,130000,Cairo,Egypt,comm,Shop,New Cairo City
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",125,65000,Cairo,Egypt,comm,Office Space,New Cairo City
2,,"The Water Way, North Investors Area, New Cairo City, Cairo",137,115000,Cairo,Egypt,comm,Office Space,New Cairo City
2,,"El Laselky St., Hay El Maadi, Cairo","4,500",80350,Cairo,Egypt,comm,Office Space,Hay El Maadi
1,,"Cairo Business Plaza, North Teseen St., The 5th Settlement, New Cairo City, Cairo",300,255000,Cairo,Egypt,comm,Retail,New Cairo City
3,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",57,24000,Cairo,Egypt,comm,Office Space,New Cairo City
3,,"The Address East, 90 Street, The 5th Settlement, New Cairo City, Cairo",93,40000,Cairo,Egypt,comm,Office Space,New Cairo City
2,,"Cornish El Nile St., Maadi, Hay El Maadi, Cairo",316,95000,Cairo,Egypt,comm,Shop,Hay El Maadi
3,,"Mohamed Anis St., Zamalek, Cairo",240,25000,Cairo,Egypt,comm,Office Space,Zamalek
2,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",800,20000,Cairo,Egypt,comm,Full Floor,New Cairo City
1,,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",120,60000,Cairo,Egypt,comm,Office Space,New Cairo City
3,,"Ahmed Heshmat St., Zamalek, Cairo",600,150000,Cairo,Egypt,comm,Full Floor,Zamalek
3,,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",273,90000,Cairo,Egypt,comm,Shop,New Cairo City
3,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",480,300000,Cairo,Egypt,comm,Office Space,New Cairo City
7+,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",650,270000,Cairo,Egypt,comm,Office Space,New Cairo City
7+,,"Sayed Zakaria St., Sheraton Al Matar, El Nozha, Cairo",650,120000,Cairo,Egypt,comm,Office Space,El Nozha
1,,"Cairo Business Plaza, North Teseen St., The 5th Settlement, New Cairo City, Cairo",45,20000,Cairo,Egypt,comm,Office Space,New Cairo City
2,,"Mnia Alkmh   Cairo Road , Nile Corniche St., Rod El Farag, Hay Shobra, Cairo",240,14000,Cairo,Egypt,comm,Office Space,Hay Shobra
2,,"Omar Ibn Al Khattab St., Al Gamea Square, Heliopolis - Masr El Gedida, Cairo",400,80000,Cairo,Egypt,comm,Shop,Heliopolis - Masr El Gedida
2,,"Al Ahram St., Roxy, Heliopolis - Masr El Gedida, Cairo","1,350",500000,Cairo,Egypt,comm,Shop,Heliopolis - Masr El Gedida
1,,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",46,11000,Cairo,Egypt,comm,Medical Facility,New Cairo City
1,,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",61,9500,Cairo,Egypt,comm,Medical Facility,New Cairo City
3,,"Mostafa Kamel Axis, The 1st Settlement, New Cairo City, Cairo",520,160000,Cairo,Egypt,comm,Bulk Rent Unit,New Cairo City
6,,"The Address East, 90 Street, The 5th Settlement, New Cairo City, Cairo","1,200",480000,Cairo,Egypt,comm,Office Space,New Cairo City
3,,"Al Sheikh Al Marsafi St., Zamalek, Cairo",280,47500,Cairo,Egypt,comm,Office Space,Zamalek
1,,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",45,50000,Cairo,Egypt,comm,Shop,New Cairo City
2,,"Bahgat Ali St. (Ebn Al Nabeh), Zamalek, Cairo",180,16500,Cairo,Egypt,comm,Office Space,Zamalek
2,,"Abou Al Feda St., Zamalek, Cairo",180,25000,Cairo,Egypt,comm,Office Space,Zamalek
3,,"Stone Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",140,80000,Cairo,Egypt,comm,Office Space,New Cairo City
4,,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",300,300000,Cairo,Egypt,comm,Shop,New Cairo City
2,,"26th July St., Zamalek, Cairo",480,40000,Cairo,Egypt,comm,Office Space,Zamalek
3,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",60,30000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",325,180000,Cairo,Egypt,comm,Office Space,New Cairo City
4,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",300,170000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Mostafa Kamel Axis, The 1st Settlement, New Cairo City, Cairo",800,200000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",73,27740,Cairo,Egypt,comm,Medical Facility,New Cairo City
2,,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",210,70000,Cairo,Egypt,comm,Shop,New Cairo City
2,,"Al Merghany St., Ard El Golf, Heliopolis - Masr El Gedida, Cairo",215,100000,Cairo,Egypt,comm,Retail,Heliopolis - Masr El Gedida
,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo","1,200",780000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",60,24000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Masaken Sheraton, Sheraton Al Matar, El Nozha, Cairo",400,120000,Cairo,Egypt,comm,Shop,El Nozha
2,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",71,20000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Business Plus, North Teseen St., The 5th Settlement, New Cairo City, Cairo","3,000",120000,Cairo,Egypt,comm,Villa,New Cairo City
2,,"Street 9, Maadi, Hay El Maadi, Cairo",45,70000,Cairo,Egypt,comm,Retail,Hay El Maadi
2,,"Al Thawra Tunnel, El Korba, Heliopolis - Masr El Gedida, Cairo","1,000",180000,Cairo,Egypt,comm,Shop,Heliopolis - Masr El Gedida
1,,"Palestine St., New Maadi, Hay El Maadi, Cairo",80,12000,Cairo,Egypt,comm,Office Space,Hay El Maadi
2,,"The Address East, 90 Street, The 5th Settlement, New Cairo City, Cairo",150,135000,Cairo,Egypt,comm,Retail,New Cairo City
1,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",37,15000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",43,19000,Cairo,Egypt,comm,Office Space,New Cairo City
3,,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",45,15000,Cairo,Egypt,comm,Medical Facility,New Cairo City
4,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",60,27000,Cairo,Egypt,comm,Retail,New Cairo City
2,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",60,28000,Cairo,Egypt,comm,Shop,New Cairo City
5,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",59,23000,Cairo,Egypt,comm,Office Space,New Cairo City
2,,"Masaken Sheraton, Sheraton Al Matar, El Nozha, Cairo","1,450",350000,Cairo,Egypt,comm,Office Space,El Nozha
1,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",103,47000,Cairo,Egypt,comm,Office Space,New Cairo City
4,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",122,60000,Cairo,Egypt,comm,Office Space,New Cairo City
4,,"Sarayat Al Maadi, Hay El Maadi, Cairo",400,50000,Cairo,Egypt,comm,Office Space,Hay El Maadi
,,"Mostafa Kamel Axis, The 1st Settlement, New Cairo City, Cairo",500,200000,Cairo,Egypt,comm,Office Space,New Cairo City
,,"Cairo Business Plaza, North Teseen St., The 5th Settlement, New Cairo City, Cairo",45,16000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",55,35000,Cairo,Egypt,comm,Retail,New Cairo City
7,,"Palestine St., New Maadi, Hay El Maadi, Cairo",100,15000,Cairo,Egypt,comm,Office Space,Hay El Maadi
4,,"Palestine St., New Maadi, Hay El Maadi, Cairo",90,12000,Cairo,Egypt,comm,Office Space,Hay El Maadi
7+,,"Al Diyar, Al Narges, New Cairo City, Cairo",850,362000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",144,70000,Cairo,Egypt,comm,Office Space,New Cairo City
7+,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",391,100000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Elia Abu Madi St., Rehab City First Phase, Al Rehab, New Cairo City, Cairo",77,55000,Cairo,Egypt,comm,Shop,New Cairo City
4,,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",120,58000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",260,185000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",62,70000,Cairo,Egypt,comm,Shop,New Cairo City
1,,"Cairo Business Plaza, North Teseen St., The 5th Settlement, New Cairo City, Cairo",45,18000,Cairo,Egypt,comm,Office Space,New Cairo City
2,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",58,23000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Midtown, South Investors Area, New Cairo City, Cairo",150,100000,Cairo,Egypt,comm,Retail,New Cairo City
7+,,"Dyar Compound, 90 Street, The 5th Settlement, New Cairo City, Cairo",350,175000,Cairo,Egypt,comm,Office Space,New Cairo City
,,"The Water Way, North Investors Area, New Cairo City, Cairo",185,157250,Cairo,Egypt,comm,Office Space,New Cairo City
,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",60,25000,Cairo,Egypt,comm,Office Space,New Cairo City
,,"The Water Way, North Investors Area, New Cairo City, Cairo",280,50000,Cairo,Egypt,comm,Retail,New Cairo City
1,,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",243,175000,Cairo,Egypt,comm,Retail,New Cairo City
1,,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",75,37500,Cairo,Egypt,comm,Medical Facility,New Cairo City
7+,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",60,19000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Dr Al Sheemy St., 9th Zone, Nasr City, Cairo",63,132300,Cairo,Egypt,comm,Office Space,Nasr City
1,,"Al Kasr Al Ainy St., Garden City, Cairo",325,162500,Cairo,Egypt,comm,Shop,Garden City
7+,,"Cornish El Nile St., Maadi, Hay El Maadi, Cairo","2,700",242250,Cairo,Egypt,comm,Whole Building,Hay El Maadi
7+,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo","1,250",565000,Cairo,Egypt,comm,Office Space,New Cairo City
5,,"Sarayat Al Maadi, Hay El Maadi, Cairo",800,130000,Cairo,Egypt,comm,Villa,Hay El Maadi
7+,,"Mostafa Kamel Axis, The 1st Settlement, New Cairo City, Cairo","1,430",300000,Cairo,Egypt,comm,Whole Building,New Cairo City
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",140,70000,Cairo,Egypt,comm,Retail,New Cairo City
2,,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",47,12000,Cairo,Egypt,comm,Medical Facility,New Cairo City
,,"MU-23, Downtown Area, New Capital City, Cairo",55,1550000,Cairo,Egypt,comm,Office Space,New Capital City
7+,,"Moon Valley, South Investors Area, New Cairo City, Cairo",70,50000,Cairo,Egypt,comm,Retail,New Cairo City
2,,"South Teseen St., The 5th Settlement, New Cairo City, Cairo","1,200",730000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"The Water Way, North Investors Area, New Cairo City, Cairo",137,115000,Cairo,Egypt,comm,Office Space,New Cairo City
2,,"Degla Square, Degla, Hay El Maadi, Cairo",300,40000,Cairo,Egypt,comm,Office Space,Hay El Maadi
2,,"Street 276, New Maadi, Hay El Maadi, Cairo",150,14000,Cairo,Egypt,comm,Office Space,Hay El Maadi
3,,"Al Gazaer Square, New Maadi, Hay El Maadi, Cairo",300,18000,Cairo,Egypt,comm,Office Space,Hay El Maadi
1,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",60,20000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Downtown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",185,135000,Cairo,Egypt,comm,Office Space,New Cairo City
1,,"Sarayat Al Maadi, Hay El Maadi, Cairo",350,33600,Cairo,Egypt,comm,Office Space,Hay El Maadi
7+,,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",230,100740,Cairo,Egypt,comm,Office Space,New Cairo City
2,,"Sherket Al Maady St., New Maadi, Hay El Maadi, Cairo","10,500",1660000,Cairo,Egypt,comm,Whole Building,Hay El Maadi
7+,,"The Address East, 90 Street, The 5th Settlement, New Cairo City, Cairo",300,245000,Cairo,Egypt,comm,Shop,New Cairo City
2,,"Ring Road, Zahraa El Maadi, Hay El Maadi, Cairo","1,650",462000,Cairo,Egypt,comm,Office Space,Hay El Maadi
1,,"Business Plus, North Teseen St., The 5th Settlement, New Cairo City, Cairo",62,22000,Cairo,Egypt,comm,Office Space,New Cairo City
2,,"Degla Square, Degla, Hay El Maadi, Cairo",385,55000,Cairo,Egypt,comm,Office Space,Hay El Maadi
4,,"Sarayat Al Maadi, Hay El Maadi, Cairo",250,12000,Cairo,Egypt,comm,Office Space,Hay El Maadi
3,,"Degla Square, Degla, Hay El Maadi, Cairo",300,35000,Cairo,Egypt,comm,Office Space,Hay El Maadi
